3.370989060000000000e+08,1.929000000000000000e+03,1.899000000000000000e+03,2.445000000000000000e+03,1.338940000000000000e+05
3.371200890000000000e+08,1.927000000000000000e+03,1.885000000000000000e+03,2.447000000000000000e+03,1.338270000000000000e+05
3.371420890000000000e+08,1.920000000000000000e+03,1.891000000000000000e+03,2.448000000000000000e+03,1.338300000000000000e+05
3.371640900000000000e+08,1.920000000000000000e+03,1.882000000000000000e+03,2.433000000000000000e+03,1.338180000000000000e+05
3.371860890000000000e+08,1.919000000000000000e+03,1.885000000000000000e+03,2.454000000000000000e+03,1.338190000000000000e+05
3.372080890000000000e+08,1.915000000000000000e+03,1.895000000000000000e+03,2.443000000000000000e+03,1.338530000000000000e+05
3.372300890000000000e+08,1.931000000000000000e+03,1.894000000000000000e+03,2.443000000000000000e+03,1.338480000000000000e+05
3.372520890000000000e+08,1.919000000000000000e+03,1.890000000000000000e+03,2.447000000000000000e+03,1.338550000000000000e+05
3.372740890000000000e+08,1.925000000000000000e+03,1.899000000000000000e+03,2.453000000000000000e+03,1.338830000000000000e+05
3.372960890000000000e+08,1.927000000000000000e+03,1.887000000000000000e+03,2.445000000000000000e+03,1.338700000000000000e+05
3.373180890000000000e+08,1.923000000000000000e+03,1.894000000000000000e+03,2.448000000000000000e+03,1.338600000000000000e+05
3.373390890000000000e+08,1.923000000000000000e+03,1.876000000000000000e+03,2.431000000000000000e+03,1.338790000000000000e+05
3.373610890000000000e+08,1.923000000000000000e+03,1.893000000000000000e+03,2.459000000000000000e+03,1.338470000000000000e+05
3.373830890000000000e+08,1.926000000000000000e+03,1.892000000000000000e+03,2.447000000000000000e+03,1.338630000000000000e+05
3.374050890000000000e+08,1.915000000000000000e+03,1.886000000000000000e+03,2.449000000000000000e+03,1.338600000000000000e+05
3.374270890000000000e+08,1.916000000000000000e+03,1.900000000000000000e+03,2.447000000000000000e+03,1.338780000000000000e+05
3.374490890000000000e+08,1.917000000000000000e+03,1.886000000000000000e+03,2.445000000000000000e+03,1.338780000000000000e+05
3.374710890000000000e+08,1.924000000000000000e+03,1.883000000000000000e+03,2.455000000000000000e+03,1.338810000000000000e+05
3.374930890000000000e+08,1.919000000000000000e+03,1.896000000000000000e+03,2.449000000000000000e+03,1.339180000000000000e+05
3.375150890000000000e+08,1.915000000000000000e+03,1.882000000000000000e+03,2.448000000000000000e+03,1.339380000000000000e+05
3.375370890000000000e+08,1.922000000000000000e+03,1.878000000000000000e+03,2.437000000000000000e+03,1.339430000000000000e+05
3.375580890000000000e+08,1.918000000000000000e+03,1.885000000000000000e+03,2.451000000000000000e+03,1.339440000000000000e+05
3.375800890000000000e+08,1.915000000000000000e+03,1.873000000000000000e+03,2.443000000000000000e+03,1.339290000000000000e+05
3.376020890000000000e+08,1.909000000000000000e+03,1.898000000000000000e+03,2.448000000000000000e+03,1.339400000000000000e+05
3.376240890000000000e+08,1.917000000000000000e+03,1.883000000000000000e+03,2.451000000000000000e+03,1.338790000000000000e+05
3.376460890000000000e+08,1.925000000000000000e+03,1.878000000000000000e+03,2.448000000000000000e+03,1.338100000000000000e+05
3.376680890000000000e+08,1.931000000000000000e+03,1.888000000000000000e+03,2.447000000000000000e+03,1.337790000000000000e+05
3.376900890000000000e+08,1.923000000000000000e+03,1.887000000000000000e+03,2.450000000000000000e+03,1.337810000000000000e+05
3.377120890000000000e+08,1.929000000000000000e+03,1.887000000000000000e+03,2.451000000000000000e+03,1.338070000000000000e+05
3.377340890000000000e+08,1.907000000000000000e+03,1.879000000000000000e+03,2.446000000000000000e+03,1.337910000000000000e+05
